One night,  i hugged my wife and told her i loved her.  I went to work and got a big raise.  I rushed home to tell her.  When i got home,  all of the furniture,  my wife and kids were gone.	devastated
I was babysitting my 2 year old nephew and he tried to dive off the couch headfirst onto the floor.  I caught him by one leg.	terrified
My coworkers threw a party for me recently for my birthday. This was very unexpected.	surprised
I recently thought I saw a ghost in my house. It was horrifying to me.	terrified
I was felt this way when I failed passing to the 10th grade.	ashamed
I am so happy that France is going to the final of the soccer world cup	hopeful
I have a big meeting coming up soon,  and even though I am pretty well prepared,  I can't help feeling like this is a big risk.	apprehensive
I was so surprized on the night of my graduation my parents bought me a new car!	surprised
Recently my refrigerator broke.  I had to throw away all of my food and spend $1400 on a new one.	sad
I went back to my home state to visit. It made me think of the past.	nostalgic
I felt this way when my father bought me a Super Nintendo for  my 9th birthday. We were very poor so it was unexpected!	excited
I stayed up later than I had planned last night and had one too many beers,  so I had to call out at work today since the hangover was that bad.	guilty
I am old.  I am seperated from my wife.  I live far from my children.  For pragmatoic reasons I am the one that can file for divorce.  I do not want to die alone.	afraid
I was turned down an assistant training position at work. For the past 4 years I have scored higher than the actual head trainer on this test. 	disappointed
I remember when I won my first Starcraft match.	excited
I had to give a speech at work and I completely forgot what I was saying. Everyone started laughing.	embarrassed
I recently started in vitro treatments in hopes of getting pregnant. I have been trying forever.	hopeful
I was so excited to go to Universal Studios in Orlando this summer!	excited
I am stressed by my blood test results that I will receive tomorrow.	anxious
I recently applied for a job after being out of the workforce for 13 years.  I'm hoping I get it!	hopeful
I was so let down when i didnt get the last job i applied for.	disappointed
I was caring when I helped someone move out of their house	caring
When i was younger i didn't have many friends. Would just sit at my computer and was afraid to make friends. Was okay at time but just never felt good.	lonely
My friend who I grew up with recently died. It was tragic and unexpected	devastated
I cheated on my boyfriend one time. I highly regretted it.	ashamed
I was doing a team effort,  andf my team did well	proud
Yesterday at the doctors I had to get a shot.  The worse part was the anticipation while waiting for what seemed like forever for them to come in and give it to me.  It was emotionally draining.	anxious
I broke my coworker statue	embarrassed
I feel this way everytime I see my brother's girlfriend. She's a racist disgusting human being and I feel sick everytime I see her. 	disgusted
My mom recently completed radiation and surgery for breast cancer. I'm so thankful she had great doctors.	grateful
I saw my boyfriend commenting on another girl's facebook photos. It made me feel insecure.	jealous
I broke my phone	angry
I recently studied very hard for a final exam for college. It was hard but worth it.	prepared
I do miss the 2000's 	nostalgic
I was unsure about letting my son go to a sleepover since we didn't know the family very well.  It was hard to decide what to do.	apprehensive
I was on maternity leave but still working from home some.  My boss would call and scream at me about things that happened while I wasn't even there.	furious
The other day I found out that LeBron James joined the Lakers instead of going to Houston or staying in Cleveland!	surprised
My husband bought tickets for us to see the Pittsburgh Steelers in Jacksonville for my birthday. I was shocked! I can't wait!	surprised
